1661304805,-0.07487,1.21020,0.01685,0.99921,0.01090,-0.01238,0.03626,-0.10958,0.86656,0.03574,
1661304805,-0.08470,1.30957,0.01448,0.99913,0.00964,-0.01329,0.03843,-0.07089,0.94760,0.02025,
1661304805,-0.09587,1.40621,0.01143,0.99902,0.00733,-0.01419,0.04121,-0.12682,1.00837,0.00922,
1661304805,-0.10683,1.51413,0.00869,0.99885,0.00656,-0.01432,0.04532,-0.14107,1.09845,-0.01093,
1661304805,-0.11758,1.62941,0.00365,0.99875,0.00532,-0.01430,0.04762,-0.11074,1.16579,-0.01201,
1661304805,-0.13186,1.75264,-0.00602,0.99858,0.00167,-0.01594,0.05077,-0.16095,1.22438,-0.02607,
1661304805,-0.14606,1.88048,-0.01225,0.99842,-0.00068,-0.01653,0.05362,-0.10404,1.22503,-0.01157,
1661304805,-0.15745,2.00722,-0.01648,0.99835,-0.00122,-0.01574,0.05513,-0.15740,1.22794,-0.02528,
1661304805,-0.17418,2.13093,-0.01891,0.99837,-0.00175,-0.01881,0.05388,-0.12024,1.22238,-0.02655,
1661304806,-0.17824,2.25247,-0.02284,0.99846,-0.00285,-0.01408,0.05355,-0.08401,1.17406,-0.02356,
1661304806,-0.19001,2.37025,-0.02731,0.99859,-0.00223,-0.01569,0.05057,-0.10346,1.17976,-0.02384,
1661304806,-0.19681,2.48055,-0.02324,0.99875,-0.00100,-0.01430,0.04797,0.00264,1.17333,-0.00400,
1661304806,-0.19632,2.58415,-0.02828,0.99898,-0.00232,-0.01189,0.04351,-0.07558,1.13732,-0.00969,
1661304806,-0.19911,2.67626,-0.02809,0.99924,-0.00208,-0.00974,0.03761,0.01522,1.12867,-0.01342,
1661304806,-0.19732,2.78417,-0.02811,0.99946,-0.00070,-0.00912,0.03169,-0.00557,1.16833,-0.01984,
1661304806,-0.19399,2.88116,-0.02702,0.99965,0.00051,-0.00708,0.02540,0.05819,1.16386,-0.01529,
1661304806,-0.18884,2.98754,-0.02712,0.99980,0.00046,-0.00561,0.01906,0.06837,1.21209,0.00276,
1661304806,-0.18871,3.12454,-0.02551,0.99991,0.00090,-0.00749,0.01127,0.01938,1.33892,-0.01524,
1661304806,-0.18130,3.26556,-0.02625,0.99996,0.00144,-0.00841,0.00405,0.10918,1.36927,-0.01420,
1661304806,-0.17537,3.43612,-0.02648,0.99997,0.00047,-0.00740,-0.00317,0.11944,1.44001,-0.01375,
1661304807,-0.16507,3.58707,-0.02643,0.99990,0.00031,-0.00820,-0.01133,0.10871,1.41829,0.01276,
1661304807,-0.15164,3.73089,-0.02788,0.99980,0.00036,-0.00817,-0.01834,0.15401,1.43751,-0.01413,
1661304807,-0.13904,3.89724,-0.02949,0.99961,-0.00113,-0.00913,-0.02630,0.16183,1.51164,-0.02001,
1661304807,-0.12238,4.05390,-0.02967,0.99937,0.00066,-0.00937,-0.03416,0.20397,1.55029,-0.03011,
1661304807,-0.09842,4.17946,-0.02905,0.99904,0.00142,-0.00904,-0.04291,0.24217,1.50285,0.00066,
1661304807,-0.07671,4.34617,-0.03069,0.99855,0.00190,-0.00991,-0.05287,0.21990,1.51101,-0.02895,
1661304807,-0.04800,4.49290,-0.03420,0.99798,0.00129,-0.00971,-0.06273,0.26795,1.48673,-0.02346,
1661304807,-0.02074,4.63136,-0.03588,0.99740,-0.00013,-0.01058,-0.07135,0.29226,1.43396,-0.00482,
